Image Number,Scientific Name,Common Name,Subject Display Name,Host Name,Host Scientific Name,Descriptor Name,Photographer,Organization,Orientation,Citation,Max Resolution,Image URL,Location (State),Location,NormCrop,NormDisease,StateLat,StateLon,AezCode
5626219,Phytophthora sojae,Root and stem rot,Root and stem rot (Phytophthora sojae Kaufm. & Gerd.),soybean,Glycine max,Symptoms,Carl Bradley,University of Kentucky,landscape,"Carl Bradley, University of Kentucky, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626219.jpg,us_21,Kentucky,Soybean,Root And Stem Rot,37.668140,-84.670067,TMP
5368395,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368395.jpg,us_21,Kentucky,Corn,Southern Corn Rust,37.668140,-84.670067,TMP
5368396,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368396.jpg,us_21,Kentucky,Corn,Southern Corn Rust,37.668140,-84.670067,TMP
5368397,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368397.jpg,us_21,Kentucky,Corn,Southern Corn Rust,37.668140,-84.670067,TMP
5368398,Puccinia polysora,Southern corn rust,Southern corn rust (Puccinia polysora Underw.),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368398.jpg,us_21,Kentucky,Corn,Southern Corn Rust,37.668140,-84.670067,TMP
5405276,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5405276.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405277,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5405277.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405278,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405278.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405279,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405279.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405280,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405280.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405281,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Asexual Spore,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405281.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405282,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Asexual Spore,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405282.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405283,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Asexual Spore,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405283.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5405284,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Asexual Spore,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5405284.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5626164,Stenocarpella maydis,white ear rot and seedling blight of maize,white ear rot and seedling blight of maize (Stenocarpella maydis (Berk.) B. Sutton),corn,Zea mays,Sign,Carl Bradley,University of Kentucky,landscape,"Carl Bradley, University of Kentucky, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626164.jpg,us_21,Kentucky,Corn,White Ear Rot And Seedling Blight Of Maize,37.668140,-84.670067,TMP
5368725,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",3,https://bugwoodcloud.org/images/768x512/5368725.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368726,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",3,https://bugwoodcloud.org/images/768x512/5368726.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368850,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368850.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368851,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368851.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368852,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368852.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368873,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368873.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368874,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368874.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5407855,Ustilago maydis,corn smut,corn smut (Ustilago maydis (DC.) Corda),corn,Zea mays,Sign,Paul Vincelli,University of Kentucky,landscape,"Paul Vincelli, University of Kentucky, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5407855.jpg,us_21,Kentucky,Corn,Corn Smut,37.668140,-84.670067,TMP
5368281,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368281.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368282,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368282.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368283,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368283.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368284,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368284.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368285,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368285.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368286,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368286.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368287,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368287.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368288,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368288.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368289,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Symptoms,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368289.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5368290,Xanthomonas axonopodis pv. glycines,bacterial pustule of soybean disease,bacterial pustule of soybean disease (Xanthomonas axonopodis pv. glycines (Nakano 1919) Dye 1978b),soybean,Glycine max,Sign,Paul Bachi,University of Kentucky,landscape,"Paul Bachi, University of Kentucky Research and Education Center, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5368290.jpg,us_21,Kentucky,Soybean,Bacterial Pustule Of Soybean Disease,37.668140,-84.670067,TMP
5606586,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606586.jpg,us_22,Louisiana,Soybean,Frogeye Leaf Spot,31.169546,-91.867805,STM
5625042,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Trey Price,,potrait,"Trey Price, LSU AgCenter, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5625042.jpg,us_22,Louisiana,Soybean,Frogeye Leaf Spot,31.169546,-91.867805,STM
5630754,Exserohilum turcicum,northern corn leaf blight,northern corn leaf blight (Exserohilum turcicum (Pass.) K.J. Leonard & Suggs),corn,Zea mays,Symptoms,Trey Price,,potrait,"Trey Price, LSU AgCenter, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5630754.jpg,us_22,Louisiana,Corn,Northern Corn Leaf Blight,31.169546,-91.867805,STM
5606587,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606587.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606588,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606588.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606589,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606589.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606590,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606590.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606591,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606591.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606592,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606592.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606593,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606593.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606594,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606594.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5606595,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Gerald Holmes,California Polytechnic State University at San Luis Obispo,landscape,"Gerald Holmes, Strawberry Center, Cal Poly San Luis Obispo, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5606595.jpg,us_22,Louisiana,Soybean,Downy Mildew,31.169546,-91.867805,STM
5507075,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5507075.jpg,us_23,Maine,Soybean,Downy Mildew,44.693947,-69.381927,TMP
5507076,Peronospora manshurica,downy mildew,downy mildew (Peronospora manshurica (Naumov) Syd. In Gaum.),soybean,Glycine max,Symptoms,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5507076.jpg,us_23,Maine,Soybean,Downy Mildew,44.693947,-69.381927,TMP
