Image Number,Scientific Name,Common Name,Subject Display Name,Host Name,Host Scientific Name,Descriptor Name,Photographer,Organization,Orientation,Citation,Max Resolution,Image URL,Location (State),Location
5530074,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),garden tomato,Solanum lycopersicum,Sign,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5530074.jpg,us_23,Maine
5505718,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505718.jpg,us_23,Maine
5505719,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505719.jpg,us_23,Maine
5505720,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505720.jpg,us_23,Maine
5505721,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Sign,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505721.jpg,us_23,Maine
5505722,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Sign,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505722.jpg,us_23,Maine
5505723,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Fruiting Bodies,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505723.jpg,us_23,Maine
5505724,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Fruiting Bodies,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505724.jpg,us_23,Maine
5505725,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505725.jpg,us_23,Maine
5505726,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505726.jpg,us_23,Maine
5505727,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505727.jpg,us_23,Maine
5505728,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Symptoms,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5505728.jpg,us_23,Maine
5507223,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Symptoms,Bruce Watt,University of Maine,potrait,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5507223.jpg,us_23,Maine
5507224,Septoria lycopersici,Septoria leaf spot,Septoria leaf spot (Septoria lycopersici Speg.),garden tomato,Solanum lycopersicum,Sign,Bruce Watt,University of Maine,potrait,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5507224.jpg,us_23,Maine
5503909,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503909.jpg,us_23,Maine
5503910,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503910.jpg,us_23,Maine
5503911,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503911.jpg,us_23,Maine
5503912,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503912.jpg,us_23,Maine
5503913,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Asexual Spore,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503913.jpg,us_23,Maine
5503914,Stemphylium,leaf spot,leaf spot (Genus Stemphylium Wallr.),garden tomato,Solanum lycopersicum,Symptoms,Bruce Watt,University of Maine,landscape,"Bruce Watt, University of Maine, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5503914.jpg,us_23,Maine
5626228,Pythium,Pythium diseases,Pythium diseases (Genus Pythium Pringsh.),soybean,Glycine max,Symptoms,Martin Chilvers,,landscape,"Martin Chilvers, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626228.jpg,us_26,Michigan
5626229,Pythium,Pythium diseases,Pythium diseases (Genus Pythium Pringsh.),soybean,Glycine max,Symptoms,Martin Chilvers,,landscape,"Martin Chilvers, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626229.jpg,us_26,Michigan
5626246,Rhizoctonia solani,"Rhizoctonia damping-off, blight and rot","Rhizoctonia damping-off, blight and rot (Rhizoctonia solani J.G. Kühn)",soybean,Glycine max,Symptoms,Martin Chilvers,,landscape,"Martin Chilvers, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626246.jpg,us_26,Michigan
5551685,Alternaria solani,early blight,early blight (Alternaria solani Sorauer),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551685.jpg,us_28,Mississippi
5551686,Alternaria solani,early blight,early blight (Alternaria solani Sorauer),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551686.jpg,us_28,Mississippi
5551693,Alternaria solani,early blight,early blight (Alternaria solani Sorauer),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551693.jpg,us_28,Mississippi
5553592,Alternaria solani,early blight,early blight (Alternaria solani Sorauer),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5553592.jpg,us_28,Mississippi
5551698,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551698.jpg,us_28,Mississippi
5551699,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551699.jpg,us_28,Mississippi
5551700,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551700.jpg,us_28,Mississippi
5551701,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551701.jpg,us_28,Mississippi
5625714,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),soybean,Glycine max,Sign,Tristan Mueller,,landscape,"Tristan Mueller, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625714.jpg,us_28,Mississippi
5625715,Athelia rolfsii,southern blight,southern blight (Athelia rolfsii (Curzi) C.C. Tu & Kimbr.),soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625715.jpg,us_28,Mississippi
5558707,Botrytis cinerea,gray mold,gray mold (Botrytis cinerea Pers.:Fr),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5558707.jpg,us_28,Mississippi
5625039,Cercospora sojina,frogeye leaf spot,frogeye leaf spot (Cercospora sojina K. Hara),soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625039.jpg,us_28,Mississippi
5626282,Diaporthe,,Genus Diaporthe,soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626282.jpg,us_28,Mississippi
5551687,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551687.jpg,us_28,Mississippi
5551688,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551688.jpg,us_28,Mississippi
5551689,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551689.jpg,us_28,Mississippi
5551690,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551690.jpg,us_28,Mississippi
5551691,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5551691.jpg,us_28,Mississippi
5558708,Fulvia fulva,Tomato Leaf Mould,Tomato Leaf Mould (Fulvia fulva (Cooke) Cif.),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5558708.jpg,us_28,Mississippi
5625736,Potyvirus Soybean Mosaic Virus,Soybean Mosaic Virus (SMV),Soybean Mosaic Virus (SMV) (Potyvirus Soybean Mosaic Virus),soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5625736.jpg,us_28,Mississippi
5593855,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593855.jpg,us_28,Mississippi
5593856,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593856.jpg,us_28,Mississippi
5593857,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593857.jpg,us_28,Mississippi
5593858,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593858.jpg,us_28,Mississippi
5593859,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593859.jpg,us_28,Mississippi
5593860,Ralstonia solanacearum (except Race 3 Biovar 2),Southern bacterial wilt,Southern bacterial wilt (Ralstonia solanacearum (except Race 3 Biovar 2) (Smith 1896) Yabuuchi et al. 1996),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593860.jpg,us_28,Mississippi
5626107,Rhizoctonia solani,"Rhizoctonia damping-off, blight and rot","Rhizoctonia damping-off, blight and rot (Rhizoctonia solani J.G. Kühn)",soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626107.jpg,us_28,Mississippi
5626108,Rhizoctonia solani,"Rhizoctonia damping-off, blight and rot","Rhizoctonia damping-off, blight and rot (Rhizoctonia solani J.G. Kühn)",soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626108.jpg,us_28,Mississippi
5626109,Rhizoctonia solani,"Rhizoctonia damping-off, blight and rot","Rhizoctonia damping-off, blight and rot (Rhizoctonia solani J.G. Kühn)",soybean,Glycine max,Symptoms,Tom Allen,,landscape,"Tom Allen, Bugwood.org ",4,https://bugwoodcloud.org/images/1536x1024/5626109.jpg,us_28,Mississippi
5593844,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593844.jpg,us_28,Mississippi
5593845,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593845.jpg,us_28,Mississippi
5593846,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),garden tomato,Solanum lycopersicum,Sign,Rebecca A. Melanson,Mississippi State University,landscape,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593846.jpg,us_28,Mississippi
5593847,Sclerotinia sclerotiorum,Sclerotinia timber rot,Sclerotinia timber rot (Sclerotinia sclerotiorum (Lib.) de Bary),garden tomato,Solanum lycopersicum,Symptoms,Rebecca A. Melanson,Mississippi State University,potrait,"Rebecca A. Melanson, Mississippi State University Extension, Bugwood.org ",5,https://bugwoodcloud.org/images/3072x2048/5593847.jpg,us_28,Mississippi
